Date,Region,Class,Commodity,Variety,Organic,Environment,Unit,Number of Stores,Weighted Avg Price,Low Price,High Price,% Marked Local
03/14/2008,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,80,2.5,2.5,2.5,
03/14/2008,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,118,3,3,3,
03/21/2008,NATIONAL,VEGETABLES,TOMATOES,,,,per pound,738,2.25,,,
03/21/2008,NATIONAL,VEGETABLES,TOMATOES,,Y,,per pound,349,3.04,,,
03/21/2008,NATIONAL,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"3,598",2.71,,,
03/21/2008,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"4,341",2.46,,,
03/21/2008,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,"1,600",2.93,,,
03/21/2008,NORTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,564,2.4,1.99,2.99,
03/21/2008,NORTHEAST U.S.,VEGETABLES,TOMATOES,,Y,,per pound,349,3.04,2.99,3.49,
03/21/2008,NORTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,987,2.73,1.99,2.99,
03/21/2008,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"1,219",2.7,1.66,3,
03/21/2008,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,814,3.01,2.5,3.99,
03/21/2008,SOUTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,117,2.17,1.99,2.49,
03/21/2008,SOUTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,998,2.59,1.99,2.99,
03/21/2008,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"1,054",2.2,2,3,
03/21/2008,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,42,2.87,2.5,2.99,
03/21/2008,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,882,2.21,1.5,2.5,
03/21/2008,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,110,2.99,2.99,2.99,
03/21/2008,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,,,,per pound,8,0.98,0.97,0.99,
03/21/2008,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,397,2.48,0.97,2.99,
03/21/2008,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,219,2.24,1.5,2.99,
03/21/2008,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,14,3.59,3.59,3.59,
03/21/2008,SOUTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,49,0.98,0.97,0.99,
03/21/2008,SOUTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,974,2.87,0.97,2.99,
03/21/2008,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,887,2.72,2.5,2.99,
03/21/2008,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,502,2.75,2.5,3,
03/21/2008,NORTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,242,2.85,1.99,2.99,
03/21/2008,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,80,2.5,2.5,2.5,
03/21/2008,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,118,3,3,3,
03/28/2008,NATIONAL,VEGETABLES,TOMATOES,,,,per pound,"3,452",2.04,,,
03/28/2008,NATIONAL,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"2,923",2.17,,,
03/28/2008,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"2,751",2.23,,,
03/28/2008,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,"1,255",2.62,,,
03/28/2008,NORTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,"1,109",2.06,1.19,2.99,
03/28/2008,NORTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,969,2.3,1.49,2.99,
03/28/2008,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"1,591",2.25,1.5,2.99,
03/28/2008,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,588,2.51,2.5,2.99,
03/28/2008,SOUTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,"1,819",2.23,0.99,2.49,
03/28/2008,SOUTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,641,2.3,1.88,2.49,
03/28/2008,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,553,2.36,2,2.99,
03/28/2008,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,247,2.97,2.5,2.99,
03/28/2008,MIDWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,404,1.59,0.99,3.29,
03/28/2008,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,146,2.14,2,2.5,
03/28/2008,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,169,2.5,2.5,2.5,
03/28/2008,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,,,,per pound,384,1.42,0.68,1.99,
03/28/2008,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,719,2.15,1.77,2.99,
03/28/2008,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,117,2,1.99,2,
03/28/2008,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,29,2.5,2.5,2.5,
03/28/2008,SOUTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,140,1.05,0.97,1.99,
03/28/2008,SOUTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,150,2.5,2.29,2.99,
03/28/2008,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,163,2,2,2,
03/28/2008,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,102,2.56,2.5,2.98,
03/28/2008,NORTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,40,1.87,1.59,2.29,
03/28/2008,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,181,2,2,2,
03/28/2008,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,120,2.62,2.5,2.99,
04/04/2008,NATIONAL,VEGETABLES,TOMATOES,,,,per pound,"1,631",1.88,,,
04/04/2008,NATIONAL,VEGETABLES,TOMATOES,,Y,,per pound,219,2.03,,,
04/04/2008,NATIONAL,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"5,668",2.6,,,
04/04/2008,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"2,851",2.38,,,
04/04/2008,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,"2,461",2.77,,,
04/04/2008,NORTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,945,2,0.98,2.99,
04/04/2008,NORTHEAST U.S.,VEGETABLES,TOMATOES,,Y,,per pound,211,1.99,1.99,1.99,
04/04/2008,NORTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"1,496",2.8,1.99,2.99,
04/04/2008,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"1,134",2.44,0.99,2.99,
04/04/2008,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,"1,359",2.7,2,3.49,
04/04/2008,SOUTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,547,1.77,0.98,1.99,
04/04/2008,SOUTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"2,390",2.52,1.49,2.99,
04/04/2008,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,795,2.22,1.5,2.5,
04/04/2008,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,221,2.77,2,2.99,
04/04/2008,MIDWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,23,1.49,1.49,1.49,
04/04/2008,MIDWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,501,2.55,1.97,3.29,
04/04/2008,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,488,2.16,1.5,2.5,
04/04/2008,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,209,2.66,1.69,3,
04/04/2008,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,,,,per pound,56,1.94,0.98,1.99,
04/04/2008,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,255,2.42,1.49,2.49,
04/04/2008,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,74,2.38,2,2.5,
04/04/2008,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,237,3,3,3,
04/04/2008,SOUTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,53,0.93,0.69,1.29,
04/04/2008,SOUTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,782,2.79,1,2.99,
04/04/2008,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,309,2.99,2.99,2.99,
04/04/2008,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,93,2.55,2.5,2.99,
04/04/2008,NORTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,7,1.99,1.99,1.99,
04/04/2008,NORTHWEST U.S.,VEGETABLES,TOMATOES,,Y,,per pound,8,2.99,2.99,2.99,
04/04/2008,NORTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,244,1.86,1.38,2.5,
04/04/2008,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,51,1.68,1.66,1.69,
04/04/2008,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,342,3,2.99,3,
04/11/2008,NATIONAL,VEGETABLES,TOMATOES,,,,per pound,"1,596",1.58,,,
04/11/2008,NATIONAL,VEGETABLES,TOMATOES,,Y,,per pound,393,3.04,,,
04/11/2008,NATIONAL,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"3,398",1.99,,,
04/11/2008,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"3,613",2.35,,,
04/11/2008,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,874,2.71,,,
04/11/2008,NORTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,400,1.48,0.98,1.99,
04/11/2008,NORTHEAST U.S.,VEGETABLES,TOMATOES,,Y,,per pound,340,3.04,2.99,3.49,
04/11/2008,NORTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,453,2.78,1.99,2.99,
04/11/2008,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"1,816",2.45,2,3,
04/11/2008,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,527,2.54,2.5,3,
04/11/2008,SOUTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,346,1.46,0.69,1.99,
04/11/2008,SOUTHEAST U.S.,VEGETABLES,TOMATOES,,Y,,per pound,45,3,3,3,
04/11/2008,SOUTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"1,155",2.05,1.99,2.99,
04/11/2008,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"1,243",2.34,1.5,2.5,
04/11/2008,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,247,2.97,2.5,2.99,
04/11/2008,MIDWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,552,1.72,1.28,2.5,
04/11/2008,MIDWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,270,2.31,1.97,2.79,
04/11/2008,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,434,2.02,2,2.5,
04/11/2008,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,100,3,3,3,
04/11/2008,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,,,,per pound,127,0.86,0.69,1.29,
04/11/2008,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,364,2.55,1.5,2.99,
04/11/2008,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,66,2.06,1.89,2.5,
04/11/2008,SOUTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,83,1,1,1,
04/11/2008,SOUTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,991,1.32,0.99,2.49,
04/11/2008,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,8,1.99,1.99,1.99,
04/11/2008,NORTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,88,3.15,1.39,3.33,
04/11/2008,NORTHWEST U.S.,VEGETABLES,TOMATOES,,Y,,per pound,8,2.99,2.99,2.99,
04/11/2008,NORTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,165,1.62,1.19,2.49,
04/11/2008,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,46,2.01,1.66,3,
04/18/2008,NATIONAL,VEGETABLES,TOMATOES,,,,per pound,"1,386",1.52,,,
04/18/2008,NATIONAL,VEGETABLES,TOMATOES,,Y,,per pound,54,3.59,,,
04/18/2008,NATIONAL,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"6,262",2.18,,,
04/18/2008,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"3,112",2.74,,,
04/18/2008,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,"1,485",2.84,,,
04/18/2008,NORTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,209,1.93,0.98,1.99,
04/18/2008,NORTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"2,274",2.35,1.29,2.99,
04/18/2008,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,889,2.71,2,3,
04/18/2008,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,491,2.43,1.88,2.5,
04/18/2008,SOUTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,810,1.55,0.88,1.99,
04/18/2008,SOUTHEAST U.S.,VEGETABLES,TOMATOES,,Y,,per pound,54,3.59,3.59,3.59,
04/18/2008,SOUTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,846,2.14,0.99,2.99,
04/18/2008,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"1,385",2.85,1.68,2.99,
04/18/2008,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,56,2.08,1.68,2.99,
04/18/2008,MIDWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,250,1.39,1.33,1.79,
04/18/2008,MIDWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,949,1.74,0.99,2.99,
04/18/2008,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,110,2.99,2.99,2.99,
04/18/2008,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,201,2.99,2.99,2.99,
04/18/2008,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,,,,per pound,50,0.99,0.99,0.99,
04/18/2008,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,441,1.94,1.5,2.99,
04/18/2008,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,48,2.45,2,2.5,
04/18/2008,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,90,2.73,2.5,2.99,
04/18/2008,SOUTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,40,0.76,0.59,0.99,
04/18/2008,SOUTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"1,368",2.38,1.69,2.99,
04/18/2008,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,667,2.57,1.89,2.99,
04/18/2008,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,365,3.05,2.5,3.49,
04/18/2008,NORTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,27,0.91,0.88,0.98,
04/18/2008,NORTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,384,1.87,0.98,1.99,
04/18/2008,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,13,1.66,1.66,1.66,
04/18/2008,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,282,3.35,3,3.49,
04/25/2008,NATIONAL,VEGETABLES,TOMATOES,,,,per pound,"1,155",1.69,,,
04/25/2008,NATIONAL,VEGETABLES,TOMATOES,,Y,,per pound,10,2.48,,,
04/25/2008,NATIONAL,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"6,346",2.03,,,
04/25/2008,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"1,260",2.38,,,
04/25/2008,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,"1,174",2.72,,,
04/25/2008,NORTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,274,2.34,1.77,2.49,
04/25/2008,NORTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"2,232",2.17,1.49,2.99,
04/25/2008,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,639,2.46,1.79,2.5,
04/25/2008,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,649,2.66,2.5,2.99,
04/25/2008,SOUTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,291,1.8,1.29,1.99,
04/25/2008,SOUTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"1,664",1.63,1.49,2.59,
04/25/2008,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,390,2.32,2,2.5,
04/25/2008,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,276,2.87,2,2.99,
04/25/2008,MIDWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,179,1.68,1.29,1.99,
04/25/2008,MIDWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,242,2.23,0.99,2.59,
04/25/2008,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,151,2.43,2,2.5,
04/25/2008,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,100,3,3,3,
04/25/2008,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,,,,per pound,34,0.97,0.88,0.98,
04/25/2008,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,578,2.33,1.48,2.99,
04/25/2008,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,52,2.05,2,2.5,
04/25/2008,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,23,2.83,2.79,2.99,
04/25/2008,SOUTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,354,1.2,0.5,2,
04/25/2008,SOUTHWEST U.S.,VEGETABLES,TOMATOES,,Y,,per pound,10,2.48,2.48,2.48,
04/25/2008,SOUTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"1,263",2.43,0.99,2.99,
04/25/2008,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,12,2.48,2.48,2.48,
04/25/2008,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,8,2.5,2.5,2.5,
04/25/2008,NORTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,23,1.48,0.99,1.69,
04/25/2008,NORTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,367,1.08,0.98,2.49,
04/25/2008,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,16,1.5,1.5,1.5,
04/25/2008,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,118,2.5,2.5,2.5,
05/02/2008,NATIONAL,VEGETABLES,TOMATOES,,,,per pound,"1,239",1.56,,,
05/02/2008,NATIONAL,VEGETABLES,TOMATOES,,Y,,per pound,240,2.33,,,
05/02/2008,NATIONAL,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"5,964",1.81,,,
05/02/2008,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"3,398",2.31,,,
05/02/2008,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,"1,842",2.69,,,
05/02/2008,NORTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,685,1.95,0.88,2.69,
05/02/2008,NORTHEAST U.S.,VEGETABLES,TOMATOES,,Y,,per pound,105,1.48,1.48,1.48,
05/02/2008,NORTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"1,625",2.05,0.99,2.49,
05/02/2008,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"1,461",2.51,1.5,3,
05/02/2008,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,"1,193",2.74,2,2.99,
05/02/2008,SOUTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,262,1.19,0.98,1.99,
05/02/2008,SOUTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"1,063",1.82,0.99,2.99,
05/02/2008,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"1,377",2.06,1,3,
05/02/2008,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,136,2.95,2.5,2.99,
05/02/2008,MIDWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,36,1.35,1.28,1.68,
05/02/2008,MIDWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"1,002",1.65,1.25,2.99,
05/02/2008,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,28,1.5,1.5,1.5,
05/02/2008,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,,,,per pound,111,1.35,0.89,1.79,
05/02/2008,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,,Y,,per pound,135,2.99,2.99,2.99,
05/02/2008,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,801,1.46,0.88,2.99,
05/02/2008,SOUTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,145,0.63,0.5,0.69,
05/02/2008,SOUTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,975,1.93,0.99,2.5,
05/02/2008,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,495,2.5,2.5,2.5,
05/02/2008,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,495,2.5,2.5,2.5,
05/02/2008,NORTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,498,1.66,0.98,2.98,
05/02/2008,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,37,1.93,1.66,2,
05/02/2008,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,18,2.61,1.99,3,
05/09/2008,NATIONAL,VEGETABLES,TOMATOES,,,,per pound,"1,189",1.01,,,
05/09/2008,NATIONAL,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"7,342",1.91,,,
05/09/2008,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"2,639",2.05,,,
05/09/2008,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,709,2.85,,,
05/09/2008,NORTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,408,0.99,0.98,0.99,
05/09/2008,NORTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"1,684",2.29,1.28,2.99,
