Date,Region,Class,Commodity,Variety,Organic,Environment,Unit,Number of Stores,Weighted Avg Price,Low Price,High Price,% Marked Local
07/13/2012,SOUTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,234,1.26,0.99,1.59,9
07/13/2012,SOUTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,,,per pound,306,2.18,1.99,3.99,
07/13/2012,SOUTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,209,1.54,0.96,1.77,
07/13/2012,SOUTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,128,1.67,0.99,1.99,
07/13/2012,SOUTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,429,1.62,1.28,2,
07/13/2012,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"1,720",2,1.5,2.69,6
07/13/2012,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,195,3.5,3.5,3.5,
07/13/2012,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,475,1.77,1.28,1.79,
07/13/2012,MIDWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,332,1.42,0.59,1.59,14
07/13/2012,MIDWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,92,1.67,0.99,1.88,
07/13/2012,MIDWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,923,1.65,0.69,2.49,
07/13/2012,MIDWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,28,1.77,1.77,1.77,
07/13/2012,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,212,1.9,1,2,5
07/13/2012,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,20,2,2,2,
07/13/2012,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,201,3.99,3.99,3.99,
07/13/2012,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,12,2.5,2.5,2.5,
07/13/2012,MIDWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,287,1.2,0.7,1.49,10
07/13/2012,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,,,,per pound,101,1.63,0.98,1.99,71
07/13/2012,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,,,per pound,32,3.99,3.99,3.99,
07/13/2012,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,336,1.66,0.88,1.99,
07/13/2012,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,234,1.36,0.88,1.49,
07/13/2012,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,6,1.39,1.39,1.39,
07/13/2012,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,19,2.14,2,2.19,
07/13/2012,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,22,2,2,2,
07/13/2012,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,269,0.94,0.34,1.29,
07/13/2012,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,Y,,per pound,24,1.49,1.49,1.49,
07/13/2012,SOUTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,211,1.01,0.89,1.49,
07/13/2012,SOUTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,Y,,per pound,24,4.72,4.49,4.99,67
07/13/2012,SOUTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,255,1.94,1.29,1.99,
07/13/2012,SOUTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"1,179",1.72,0.69,2.49,2
07/13/2012,SOUTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,182,2.48,2.47,2.49,
07/13/2012,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,124,1.55,1.48,2.5,
07/13/2012,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,18,2,2,2,
07/13/2012,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,560,0.89,0.33,1.49,
07/13/2012,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,Y,,per pound,90,1.49,1.49,1.49,
07/13/2012,NORTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,217,1.89,1.39,1.99,
07/13/2012,NORTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,58,1.1,0.88,1.79,
07/13/2012,NORTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,381,1.8,0.78,1.99,
07/13/2012,NORTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,101,3.59,3.49,3.98,
07/13/2012,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,7,1.98,1.98,1.98,
07/13/2012,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,1,2.79,2.79,2.79,
07/13/2012,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,118,2,2,2,
07/13/2012,NORTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,34,0.97,0.88,0.99,
07/13/2012,NORTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,Y,,per pound,11,1.49,1.49,1.49,
07/20/2012,NATIONAL,VEGETABLES,TOMATOES,,,,per pound,"1,515",1.13,,,
07/20/2012,NATIONAL,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,,,per pound,202,3.1,,,
07/20/2012,NATIONAL,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,Y,,per pound,94,4.48,,,
07/20/2012,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,"2,317",1.4,,,
07/20/2012,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,688,1.85,,,
07/20/2012,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,Y,Greenhouse,per pound,141,2.69,,,
07/20/2012,NATIONAL,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"5,516",1.6,,,
07/20/2012,NATIONAL,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,170,2.99,,,
07/20/2012,NATIONAL,VEGETABLES,"TOMATOES, CHERRY",,Y,,1 pint package,8,3.99,,,
07/20/2012,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"2,751",2.34,,,
07/20/2012,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,229,2.35,,,
07/20/2012,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,570,2.87,,,
07/20/2012,NATIONAL,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,"1,383",1.14,,,
07/20/2012,NATIONAL,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,Y,,per pound,6,1.99,,,
07/20/2012,NORTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,170,0.99,0.88,1.69,20
07/20/2012,NORTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,416,2.33,0.97,2.99,
07/20/2012,NORTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,612,1.71,0.99,1.99,44
07/20/2012,NORTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,Y,Greenhouse,per pound,56,2.99,2.99,2.99,
07/20/2012,NORTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"1,104",1.87,0.88,2.99,
07/20/2012,NORTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,112,2.99,2.99,2.99,
07/20/2012,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,434,2.2,1.5,2.5,
07/20/2012,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,564,2.87,2.49,3.99,
07/20/2012,NORTHEAST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,167,1.05,0.99,1.49,10
07/20/2012,SOUTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,400,1.1,0.88,1.98,3
07/20/2012,SOUTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,Y,,per pound,54,4.99,4.99,4.99,
07/20/2012,SOUTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,"1,108",1.38,0.89,1.79,6
07/20/2012,SOUTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"1,479",1.73,0.99,1.99,
07/20/2012,SOUTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,58,2.99,2.99,2.99,
07/20/2012,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"1,781",2.44,1.5,3,13
07/20/2012,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,227,1.23,0.79,1.28,
07/20/2012,MIDWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,556,1.4,0.58,1.69,49
07/20/2012,MIDWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,15,0.85,0.69,0.99,47
07/20/2012,MIDWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,229,1.06,0.69,1.69,
07/20/2012,MIDWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,Y,Greenhouse,per pound,85,2.49,2.49,2.49,
07/20/2012,MIDWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,598,1.33,0.69,1.98,
07/20/2012,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,73,2.08,0.99,2.5,15
07/20/2012,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,83,2.08,2,2.5,
07/20/2012,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,6,3,3,3,
07/20/2012,MIDWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,496,1.29,0.99,1.49,
07/20/2012,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,,,,per pound,83,0.99,0.77,1.48,
07/20/2012,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,,,per pound,35,3.65,3,3.99,34
07/20/2012,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,421,1.24,0.77,1.49,19
07/20/2012,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,42,1.34,1.19,1.49,
07/20/2012,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,670,1.73,0.98,2,
07/20/2012,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,47,1.74,1.5,2,
07/20/2012,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,145,2.5,2.5,2.5,
07/20/2012,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,80,0.87,0.33,1,
07/20/2012,SOUTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,265,0.7,0.25,1.99,
07/20/2012,SOUTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,,,per pound,167,2.99,2.99,2.99,
07/20/2012,SOUTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,Y,,per pound,32,3.74,2.99,4.99,50
07/20/2012,SOUTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,161,0.77,0.77,0.77,
07/20/2012,SOUTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"1,126",1.25,0.69,1.99,22
07/20/2012,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, CHERRY",,Y,,1 pint package,8,3.99,3.99,3.99,100
07/20/2012,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,320,2.22,1.5,2.5,
07/20/2012,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,277,1,0.58,1.49,
07/20/2012,NORTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,41,1.43,1.29,1.49,
07/20/2012,NORTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,Y,,per pound,8,3.99,3.99,3.99,
07/20/2012,NORTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,1,1.89,1.89,1.89,100
07/20/2012,NORTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,539,1.52,0.79,1.99,
07/20/2012,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,96,2.08,1.5,3,
07/20/2012,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,1,2.5,2.5,2.5,
07/20/2012,NORTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,136,0.98,0.77,1.28,
07/20/2012,NORTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,Y,,per pound,6,1.99,1.99,1.99,
07/27/2012,NATIONAL,VEGETABLES,TOMATOES,,,,per pound,"2,677",1.53,,,
07/27/2012,NATIONAL,VEGETABLES,TOMATOES,,Y,,per pound,277,2.97,,,
07/27/2012,NATIONAL,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,,,per pound,417,2.36,,,
07/27/2012,NATIONAL,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,Y,,per pound,24,3.99,,,
07/27/2012,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,"1,663",1.66,,,
07/27/2012,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,"1,505",1.69,,,
07/27/2012,NATIONAL,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"5,957",1.64,,,
07/27/2012,NATIONAL,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,610,2.57,,,
07/27/2012,NATIONAL,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,19,1.11,,,
07/27/2012,NATIONAL,VEGETABLES,"TOMATOES, CHERRY",,Y,,1 pint package,35,3.25,,,
07/27/2012,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"1,711",2.07,,,
07/27/2012,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,409,1.91,,,
07/27/2012,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,"1,262",3.14,,,
07/27/2012,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,116,2.84,,,
07/27/2012,NATIONAL,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,Greenhouse,per pound,12,1.5,,,
07/27/2012,NATIONAL,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,"1,476",1.03,,,
07/27/2012,NATIONAL,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,Y,,per pound,13,1.45,,,
07/27/2012,NORTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,320,1.64,1,1.99,47
07/27/2012,NORTHEAST U.S.,VEGETABLES,TOMATOES,,Y,,per pound,169,3.49,3.49,3.49,
07/27/2012,NORTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,,,per pound,174,2.49,2.49,2.49,
07/27/2012,NORTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,"1,114",1.66,0.98,1.99,1
07/27/2012,NORTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,451,1.92,1.29,1.99,29
07/27/2012,NORTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,960,1.97,0.88,2.79,
07/27/2012,NORTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,56,2.99,2.99,2.99,
07/27/2012,NORTHEAST U.S.,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,6,1.25,1.25,1.25,
07/27/2012,NORTHEAST U.S.,VEGETABLES,"TOMATOES, CHERRY",,Y,,1 pint package,11,1.99,1.99,1.99,
07/27/2012,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,761,2.28,1,2.5,
07/27/2012,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,165,2.5,2.5,2.5,
07/27/2012,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,560,3.32,2.99,3.49,
07/27/2012,NORTHEAST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,63,1.06,0.98,1.27,44
07/27/2012,NORTHEAST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,Greenhouse,per pound,12,1.5,1.5,1.5,
07/27/2012,SOUTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,"1,318",1.45,0.99,1.49,
07/27/2012,SOUTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,,,per pound,195,1.99,1.99,1.99,
07/27/2012,SOUTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,217,1.46,0.88,1.99,
07/27/2012,SOUTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,181,1.68,0.98,1.99,
07/27/2012,SOUTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"2,425",1.74,0.97,2.79,
07/27/2012,SOUTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,328,2.68,2.48,2.99,
07/27/2012,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,4,1.25,1.25,1.25,
07/27/2012,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,616,1.99,1.25,2.77,17
07/27/2012,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,202,2.98,2.98,2.98,
07/27/2012,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,235,1.38,0.98,1.49,
07/27/2012,MIDWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,503,1.64,0.99,1.99,9
07/27/2012,MIDWEST U.S.,VEGETABLES,TOMATOES,,Y,,per pound,55,2.14,1.99,2.49,
07/27/2012,MIDWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,75,1.42,0.68,2.49,8
07/27/2012,MIDWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,85,1.09,0.99,1.29,
07/27/2012,MIDWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,439,1.38,0.88,1.99,
07/27/2012,MIDWEST U.S.,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,9,0.95,0.95,0.95,
07/27/2012,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,169,1.59,0.79,2,7
07/27/2012,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,126,1.54,1.5,1.99,
07/27/2012,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,22,3.13,2.99,3.49,
07/27/2012,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,36,2.5,2.5,2.5,
07/27/2012,MIDWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,131,1.09,0.79,1.69,
07/27/2012,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,,,,per pound,280,1.31,0.77,1.49,30
07/27/2012,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,,Y,,per pound,5,1.99,1.99,1.99,
07/27/2012,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,,,per pound,35,3.13,1.49,3.99,100
07/27/2012,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,46,1.05,0.99,1.19,
07/27/2012,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,451,1.85,0.99,1.99,
07/27/2012,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,629,1.5,0.88,1.99,
07/27/2012,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,38,2.99,2.99,2.99,
07/27/2012,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,39,1.74,0.97,2,59
07/27/2012,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,407,0.78,0.34,0.99,
07/27/2012,SOUTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,8,1.49,1.49,1.49,
07/27/2012,SOUTHWEST U.S.,VEGETABLES,TOMATOES,,Y,,per pound,16,1.99,1.99,1.99,
07/27/2012,SOUTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,,,per pound,13,3.99,3.99,3.99,100
07/27/2012,SOUTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,Y,,per pound,16,3.99,3.99,3.99,100
07/27/2012,SOUTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,237,1.99,1.99,1.99,
07/27/2012,SOUTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"1,165",1.34,0.59,1.99,26
07/27/2012,SOUTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,188,2.18,1.99,2.49,
07/27/2012,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, CHERRY",,Y,,1 pint package,24,3.83,3.5,3.99,67
07/27/2012,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,126,2,2,2,6
07/27/2012,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,296,3,3,3,
07/27/2012,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,427,0.85,0.33,1,
07/27/2012,NORTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,248,1.82,0.78,1.99,
07/27/2012,NORTHWEST U.S.,VEGETABLES,TOMATOES,,Y,,per pound,32,2.29,0.98,2.98,
07/27/2012,NORTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,Y,,per pound,8,3.99,3.99,3.99,
07/27/2012,NORTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,311,1.36,0.88,1.89,
07/27/2012,NORTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,339,1.59,0.88,1.99,
07/27/2012,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,118,1.5,1.5,1.5,
07/27/2012,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,182,2.99,2.99,2.99,
07/27/2012,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,80,3,3,3,
07/27/2012,NORTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,213,1.46,0.89,1.49,
07/27/2012,NORTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,Y,,per pound,13,1.45,0.99,1.99,
08/03/2012,NATIONAL,VEGETABLES,TOMATOES,,,,per pound,"1,464",1.19,,,
08/03/2012,NATIONAL,VEGETABLES,TOMATOES,,Y,,per pound,236,2.16,,,
08/03/2012,NATIONAL,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,,,per pound,594,2.87,,,
08/03/2012,NATIONAL,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,Y,,per pound,163,3.85,,,
08/03/2012,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,804,1.83,,,
08/03/2012,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,"2,115",1.54,,,
08/03/2012,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,Y,,per pound,22,1.99,,,
08/03/2012,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,Y,Greenhouse,per pound,24,2.5,,,
08/03/2012,NATIONAL,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"5,634",1.55,,,
08/03/2012,NATIONAL,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,202,2.21,,,
08/03/2012,NATIONAL,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,49,1.19,,,
08/03/2012,NATIONAL,VEGETABLES,"TOMATOES, CHERRY",,Y,,1 pint package,58,3.12,,,
08/03/2012,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"1,666",2.13,,,
08/03/2012,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,114,1.87,,,
08/03/2012,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,254,2.49,,,
