Date,Region,Class,Commodity,Variety,Organic,Environment,Unit,Number of Stores,Weighted Avg Price,Low Price,High Price,% Marked Local
01/24/2020,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,484,2.47,1.29,2.5,
01/24/2020,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,369,2.4,1.5,3.49,
01/24/2020,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,43,2.99,2.99,2.99,
01/24/2020,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,192,1.44,0.98,1.99,
01/24/2020,MIDWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,8,0.99,0.99,0.99,
01/24/2020,MIDWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,192,2.99,2.99,2.99,
01/24/2020,MIDWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,58,2.11,0.99,2.5,
01/24/2020,MIDWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,118,2.56,1.88,2.79,10
01/24/2020,MIDWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,192,2.99,2.99,2.99,
01/24/2020,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,165,1.63,0.89,2.99,
01/24/2020,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,248,2.3,1.99,2.5,
01/24/2020,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,62,3.07,1.96,3.99,
01/24/2020,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,5,2.99,2.99,2.99,
01/24/2020,MIDWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,211,1.23,0.88,1.88,
01/24/2020,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,,,,per pound,13,1.58,1.39,1.89,
01/24/2020,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,190,1.96,1.69,2.99,
01/24/2020,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,60,2.5,2.5,2.5,
01/24/2020,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,60,1.99,1.69,2.99,
01/24/2020,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,18,2.46,2.39,2.5,
01/24/2020,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,202,2.87,1.99,3.33,
01/24/2020,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,6,2.88,2.88,2.88,
01/24/2020,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,5,2.5,2.5,2.5,
01/24/2020,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,358,0.87,0.5,1.59,
01/24/2020,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,Y,,per pound,26,1.49,1.49,1.49,
01/24/2020,SOUTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"1,048",2,1.49,2.49,
01/24/2020,SOUTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,30,1.96,1.77,1.99,
01/24/2020,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,316,1.85,0.99,1.99,
01/24/2020,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,11,1.22,0.99,1.49,
01/24/2020,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,316,3.73,2.5,3.99,
01/24/2020,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,16,2.5,2.5,2.5,
01/24/2020,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,635,0.95,0.49,1.99,
01/24/2020,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,Y,,per pound,156,1.98,1.49,1.99,
01/24/2020,NORTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,Y,,per pound,12,3.99,3.99,3.99,
01/24/2020,NORTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,149,1.68,1.49,2.49,
01/24/2020,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,5,1.89,1.89,1.89,
01/24/2020,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,152,3.29,2.18,3.34,
01/24/2020,NORTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,68,1.28,0.98,1.49,
01/24/2020,HAWAII,VEGETABLES,TOMATOES,,,,per pound,4,2.99,2.99,2.99,
01/24/2020,ALASKA,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,13,2.59,2.59,2.59,
01/24/2020,HAWAII,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,23,2.39,2.39,2.39,
01/24/2020,ALASKA,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,1,1.99,1.99,1.99,
01/31/2020,NATIONAL,VEGETABLES,TOMATOES,,,,per pound,49,1.24,,,
01/31/2020,NATIONAL,VEGETABLES,TOMATOES,,Y,,per pound,11,2.99,,,
01/31/2020,NATIONAL,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,,,per pound,8,4.49,,,
01/31/2020,NATIONAL,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,Y,,per pound,17,3.99,,,
01/31/2020,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,35,2.48,,,
01/31/2020,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,129,1.67,,,
01/31/2020,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,Y,,per pound,7,1.99,,,
01/31/2020,NATIONAL,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,830,1.9,,,
01/31/2020,NATIONAL,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,35,3.74,,,
01/31/2020,NATIONAL,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,144,2,,,
01/31/2020,NATIONAL,VEGETABLES,"TOMATOES, CHERRY",,Y,,1 pint package,28,2.61,,,
01/31/2020,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"2,721",2,,,
01/31/2020,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,932,2.55,,,
01/31/2020,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,"1,912",3.2,,,
01/31/2020,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,237,2.58,,,
01/31/2020,NATIONAL,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,"7,564",1.1,,,
01/31/2020,NATIONAL,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,Y,,per pound,11,1.75,,,
01/31/2020,NORTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,Y,,per pound,7,1.99,1.99,1.99,
01/31/2020,NORTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,237,2.07,1.49,2.97,
01/31/2020,NORTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,31,3.99,3.99,3.99,
01/31/2020,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"1,214",1.57,0.99,2.5,
01/31/2020,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,254,2.52,2.5,3,
01/31/2020,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,811,3.22,2.5,3.99,
01/31/2020,NORTHEAST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,846,1.11,0.97,1.99,
01/31/2020,SOUTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,42,2.5,2.5,2.5,
01/31/2020,SOUTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,289,1.47,0.79,2.49,
01/31/2020,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,801,2.36,0.98,2.5,
01/31/2020,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,105,3.18,1.99,3.5,
01/31/2020,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,80,3.48,2.99,3.49,
01/31/2020,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,"1,768",1.16,0.79,1.99,
01/31/2020,MIDWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,8,0.89,0.89,0.89,
01/31/2020,MIDWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,35,2.48,2.48,2.48,
01/31/2020,MIDWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,27,0.78,0.69,0.89,
01/31/2020,MIDWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,129,1.75,1.5,1.99,19
01/31/2020,MIDWEST U.S.,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,50,2,2,2,
01/31/2020,MIDWEST U.S.,VEGETABLES,"TOMATOES, CHERRY",,Y,,1 pint package,7,1.5,1.5,1.5,
01/31/2020,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,409,2.58,0.99,3.5,
01/31/2020,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,317,2.99,1,3.49,
01/31/2020,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,98,3.24,0.99,3.99,
01/31/2020,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,203,2.6,1.5,3,
01/31/2020,MIDWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,"1,883",0.93,0.65,1.99,
01/31/2020,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,60,1.5,1.5,1.5,
01/31/2020,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,45,2,2,2,
01/31/2020,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,134,2.45,2,2.88,
01/31/2020,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,220,1.84,0.77,3.49,
01/31/2020,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,5,1.99,1.99,1.99,
01/31/2020,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,"1,269",0.95,0.5,1.99,
01/31/2020,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,Y,,per pound,6,1.88,1.88,1.88,
01/31/2020,SOUTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,30,0.79,0.79,0.79,
01/31/2020,SOUTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,,,per pound,8,4.49,4.49,4.49,
01/31/2020,SOUTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,152,2.49,2.49,2.49,
01/31/2020,SOUTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,4,1.77,1.77,1.77,
01/31/2020,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,46,2,2,2,
01/31/2020,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,146,1.5,1.5,1.5,
01/31/2020,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,685,2.92,2,3.99,
01/31/2020,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,11,2.5,2.5,2.5,
01/31/2020,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,"1,349",1.18,0.49,1.99,
01/31/2020,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,Y,,per pound,5,1.59,1.49,1.99,
01/31/2020,NORTHWEST U.S.,VEGETABLES,TOMATOES,,Y,,per pound,11,2.99,2.99,2.99,
01/31/2020,NORTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,Y,,per pound,17,3.99,3.99,3.99,
01/31/2020,NORTHWEST U.S.,VEGETABLES,"TOMATOES, CHERRY",,Y,,1 pint package,21,2.98,2.98,2.98,
01/31/2020,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,17,2.03,1.5,2.5,
01/31/2020,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,36,1.5,1.5,1.5,
01/31/2020,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,235,3.83,2.5,3.99,
01/31/2020,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,18,2.5,2.5,2.5,
01/31/2020,NORTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,381,1.77,0.98,2.29,
01/31/2020,HAWAII,VEGETABLES,TOMATOES,,,,per pound,10,2.71,2.59,2.89,
01/31/2020,ALASKA,VEGETABLES,TOMATOES,,,,per pound,1,2.79,2.79,2.79,
01/31/2020,HAWAII,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,23,2.39,2.39,2.39,
01/31/2020,HAWAII,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,3,2,2,2,
01/31/2020,ALASKA,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,3,2.98,2.98,2.98,
01/31/2020,ALASKA,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,47,1.95,1.28,2.49,
01/31/2020,HAWAII,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,21,1.99,1.99,1.99,
02/07/2020,NATIONAL,VEGETABLES,TOMATOES,,,,per pound,"1,173",1.98,,,
02/07/2020,NATIONAL,VEGETABLES,TOMATOES,,Y,,per pound,11,2.99,,,
02/07/2020,NATIONAL,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,,,per pound,213,4.99,,,
02/07/2020,NATIONAL,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,Y,,per pound,485,4.99,,,
02/07/2020,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,109,2.4,,,
02/07/2020,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,8,2.99,,,
02/07/2020,NATIONAL,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"1,237",2.18,,,
02/07/2020,NATIONAL,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,127,2.39,,,
02/07/2020,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"2,940",1.93,,,
02/07/2020,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,588,2.1,,,
02/07/2020,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,629,3.18,,,
02/07/2020,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,349,2.52,,,
02/07/2020,NATIONAL,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,"1,361",1.07,,,
02/07/2020,NATIONAL,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,Y,,per pound,73,2.37,,,
02/07/2020,NORTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,8,2.99,2.99,2.99,
02/07/2020,NORTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,126,2.11,1.49,2.99,
02/07/2020,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,872,2.1,0.99,2.79,
02/07/2020,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,23,1.95,1.49,2.99,
02/07/2020,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,490,3.17,2.5,3.5,
02/07/2020,NORTHEAST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,260,1.23,0.89,1.49,
02/07/2020,SOUTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,"1,135",1.99,1.99,1.99,
02/07/2020,SOUTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,230,1.53,1.49,2.49,
02/07/2020,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,15,2.5,2.5,2.5,
02/07/2020,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"1,083",1.8,0.98,2.5,
02/07/2020,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,26,2.16,1.69,2.5,
02/07/2020,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,78,3.49,3.49,3.49,
02/07/2020,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,98,1.26,0.98,1.59,
02/07/2020,MIDWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,17,1.7,0.59,2.48,
02/07/2020,MIDWEST U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,Y,,per pound,8,4.99,4.99,4.99,
02/07/2020,MIDWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,49,2.28,0.68,2.5,
02/07/2020,MIDWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,351,2.49,1.99,2.88,
02/07/2020,MIDWEST U.S.,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,50,2.5,2.5,2.5,
02/07/2020,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,682,1.83,0.79,2.5,
02/07/2020,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,400,2.03,1.67,2.99,
02/07/2020,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,29,2.6,2.5,2.99,
02/07/2020,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,69,2.5,2.5,2.5,
02/07/2020,MIDWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,368,1.18,0.59,1.99,
02/07/2020,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,,,,per pound,9,0.69,0.69,0.69,
02/07/2020,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,Y,,per pound,6,4.99,4.99,4.99,
02/07/2020,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,60,2.5,2.5,2.5,
02/07/2020,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,48,2.85,2.69,2.88,
02/07/2020,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,45,2,2,2,
02/07/2020,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,70,2.43,1.79,2.5,
02/07/2020,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,98,2.15,1.89,2.5,
02/07/2020,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,336,0.99,0.5,1.99,
02/07/2020,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,Y,,per pound,26,1.49,1.49,1.49,
02/07/2020,SOUTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,Y,,per pound,450,4.99,4.99,4.99,
02/07/2020,SOUTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,437,2.23,0.99,2.99,
02/07/2020,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,182,1.99,1.99,2,
02/07/2020,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,9,3.99,3.99,3.99,
02/07/2020,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,280,2.52,2.49,3,
02/07/2020,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,264,0.73,0.49,1.99,
02/07/2020,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,Y,,per pound,19,2.67,1.49,2.99,
02/07/2020,NORTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,5,1.69,1.69,1.69,
02/07/2020,NORTHWEST U.S.,VEGETABLES,TOMATOES,,Y,,per pound,11,2.99,2.99,2.99,
02/07/2020,NORTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,,,per pound,213,4.99,4.99,4.99,
02/07/2020,NORTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,34,1.76,1.69,2.19,
02/07/2020,NORTHWEST U.S.,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,17,3,3,3,
02/07/2020,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,39,2.15,1.49,2.29,
02/07/2020,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,18,1.7,1.5,2.5,
02/07/2020,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,23,2.68,2.49,3.98,
02/07/2020,NORTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,29,1.46,1.38,1.49,
02/07/2020,NORTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,Y,,per pound,28,2.99,2.99,2.99,
02/07/2020,HAWAII,VEGETABLES,TOMATOES,,,,per pound,7,2.71,2.48,2.89,
02/07/2020,HAWAII,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,Y,,per pound,21,4.99,4.99,4.99,
02/07/2020,ALASKA,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,11,2.49,2.49,2.49,
02/07/2020,ALASKA,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,12,2,1.99,2,
02/07/2020,HAWAII,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,23,3.5,3.5,3.5,
02/07/2020,HAWAII,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,6,2.29,2.29,2.29,
02/14/2020,NATIONAL,VEGETABLES,TOMATOES,,,,per pound,307,1.51,,,
02/14/2020,NATIONAL,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,,,per pound,120,2.85,,,
02/14/2020,NATIONAL,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,Y,,per pound,28,3.38,,,
02/14/2020,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,112,2.19,,,
02/14/2020,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,"1,582",1.38,,,
02/14/2020,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,Y,,per pound,103,2.99,,,
02/14/2020,NATIONAL,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,804,2.27,,,
02/14/2020,NATIONAL,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,31,1.72,,,
02/14/2020,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,925,2.15,,,
02/14/2020,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,791,1.95,,,
02/14/2020,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,"2,140",2.73,,,
02/14/2020,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,58,2.99,,,
02/14/2020,NATIONAL,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,"1,987",1.04,,,
02/14/2020,NORTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,11,0.95,0.78,0.99,
02/14/2020,NORTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,89,2.29,1.99,2.49,
02/14/2020,NORTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,6,0.76,0.76,0.76,
02/14/2020,NORTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,258,2.21,1.49,2.49,
02/14/2020,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,663,2.28,1.5,2.5,
02/14/2020,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,81,2.55,2.5,2.99,
02/14/2020,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,675,3.09,2.5,3.5,
02/14/2020,NORTHEAST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,438,1.09,0.79,2.49,
02/14/2020,SOUTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,5,2.99,2.99,2.99,
02/14/2020,SOUTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,"1,496",1.37,1.29,2.5,
