Date,Region,Class,Commodity,Variety,Organic,Environment,Unit,Number of Stores,Weighted Avg Price,Low Price,High Price,% Marked Local
12/27/2013,NATIONAL,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,84,2.42,,,
12/27/2013,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"4,696",1.81,,,
12/27/2013,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,940,1.95,,,
12/27/2013,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,26,2.85,,,
12/27/2013,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,833,2.62,,,
12/27/2013,NATIONAL,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,"1,976",1.15,,,
12/27/2013,NATIONAL,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,Y,,per pound,21,1.98,,,
12/27/2013,NORTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,65,1.35,0.89,2.49,
12/27/2013,NORTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,227,1.94,1.28,1.99,
12/27/2013,NORTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,189,2.49,2.49,2.49,
12/27/2013,NORTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,557,2.65,1.79,2.99,
12/27/2013,NORTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,13,3.68,3.49,3.99,
12/27/2013,NORTHEAST U.S.,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,36,2.28,1.69,2.5,
12/27/2013,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"1,825",1.81,0.88,2.5,
12/27/2013,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,69,1.5,1.5,1.5,
12/27/2013,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,17,2.99,2.99,2.99,
12/27/2013,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,61,3.22,2.99,3.99,
12/27/2013,NORTHEAST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,47,1.17,0.98,1.28,
12/27/2013,SOUTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,214,1.21,0.79,1.49,
12/27/2013,SOUTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,,,per pound,196,2.79,2.79,2.79,
12/27/2013,SOUTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,43,2.49,2.49,2.49,
12/27/2013,SOUTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,13,1.99,1.99,1.99,
12/27/2013,SOUTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,260,1.82,1.59,2.49,
12/27/2013,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"1,737",1.95,0.99,2.99,
12/27/2013,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,58,2.5,2.5,2.5,
12/27/2013,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,220,1.49,1.29,1.49,
12/27/2013,MIDWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,65,1.54,0.69,1.99,
12/27/2013,MIDWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,85,2.49,2.49,2.49,
12/27/2013,MIDWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,234,2.04,1.49,2.49,
12/27/2013,MIDWEST U.S.,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,24,2.06,0.99,2.5,
12/27/2013,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"1,105",1.6,0.99,2.5,
12/27/2013,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,74,2.38,1.49,2.5,
12/27/2013,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,371,2.83,2.49,3,
12/27/2013,MIDWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,394,1.22,0.79,1.48,
12/27/2013,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,,,,per pound,322,1.07,0.33,1.99,
12/27/2013,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,143,2.39,1.79,2.49,
12/27/2013,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,234,2.49,2.49,2.49,
12/27/2013,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,660,2.02,0.99,2.49,
12/27/2013,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,24,2.99,2.99,2.99,
12/27/2013,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,2,1.99,1.99,1.99,
12/27/2013,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,654,1.9,0.59,3.49,
12/27/2013,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,283,2.48,2.48,2.48,
12/27/2013,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,328,1.02,0.57,1.79,
12/27/2013,SOUTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,23,0.47,0.33,0.79,
12/27/2013,SOUTHWEST U.S.,VEGETABLES,TOMATOES,,Y,,per pound,13,2.99,2.99,2.99,
12/27/2013,SOUTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,,,per pound,8,4.99,4.99,4.99,
12/27/2013,SOUTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,Y,,per pound,8,4.99,4.99,4.99,
12/27/2013,SOUTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,296,2.49,2.49,2.49,
12/27/2013,SOUTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,Y,,per pound,10,2.98,2.98,2.98,
12/27/2013,SOUTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,592,1.77,0.99,2.49,
12/27/2013,SOUTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,64,1.99,1.99,1.99,
12/27/2013,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,8,2.5,2.5,2.5,
12/27/2013,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,16,2.5,2.5,2.5,
12/27/2013,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,8,2.5,2.5,2.5,
12/27/2013,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,591,1.11,0.33,1.49,
12/27/2013,NORTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,307,2.48,1.99,2.49,
12/27/2013,NORTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,349,2.44,1.47,2.58,
12/27/2013,NORTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,8,3.99,3.99,3.99,
12/27/2013,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,19,1.93,1.67,2.5,
12/27/2013,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,69,1.84,1.5,2.5,
12/27/2013,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,1,3.39,3.39,3.39,
12/27/2013,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,118,2,2,2,
12/27/2013,NORTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,396,1.07,0.98,1.49,
12/27/2013,NORTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,Y,,per pound,21,1.98,1.98,1.98,
01/03/2014,NATIONAL,VEGETABLES,TOMATOES,,,,per pound,"1,311",0.98,,,
01/03/2014,NATIONAL,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,,,per pound,140,3.99,,,
01/03/2014,NATIONAL,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,Y,,per pound,118,3.99,,,
01/03/2014,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,"1,524",1.16,,,
01/03/2014,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,"1,187",2.38,,,
01/03/2014,NATIONAL,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"4,449",2.33,,,
01/03/2014,NATIONAL,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,249,4.15,,,
01/03/2014,NATIONAL,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,32,1.62,,,
01/03/2014,NATIONAL,VEGETABLES,"TOMATOES, CHERRY",,Y,,1 pint package,16,2.5,,,
01/03/2014,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"5,391",2.06,,,
01/03/2014,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,"1,088",2.27,,,
01/03/2014,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,839,3.37,,,
01/03/2014,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,572,2.7,,,
01/03/2014,NATIONAL,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,"3,034",1.21,,,
01/03/2014,NATIONAL,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,Y,,per pound,8,1.49,,,
01/03/2014,NORTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,534,1.13,0.79,2.49,
01/03/2014,NORTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,,,per pound,85,3.99,3.99,3.99,
01/03/2014,NORTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,481,1.38,0.79,1.99,
01/03/2014,NORTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,20,1.44,0.99,1.99,
01/03/2014,NORTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,732,2.61,1.49,2.99,
01/03/2014,NORTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,133,4.95,3.99,4.99,
01/03/2014,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"1,232",2.3,1.5,2.99,
01/03/2014,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,338,2.5,2.5,2.5,
01/03/2014,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,338,3.04,2.99,3.99,
01/03/2014,NORTHEAST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,185,1.36,1.29,1.49,
01/03/2014,SOUTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,400,1.13,0.69,1.98,
01/03/2014,SOUTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,,,per pound,55,3.99,3.99,3.99,
01/03/2014,SOUTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,25,1.99,1.99,1.99,
01/03/2014,SOUTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,443,0.99,0.99,0.99,
01/03/2014,SOUTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,702,2.74,1.79,2.99,
01/03/2014,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,4,1.5,1.5,1.5,
01/03/2014,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"2,810",1.95,1.25,3.5,
01/03/2014,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,2,1.5,1.5,1.5,
01/03/2014,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,203,4.54,3,4.59,
01/03/2014,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,"1,439",1.37,0.99,1.69,
01/03/2014,MIDWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,41,0.88,0.69,0.99,
01/03/2014,MIDWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,199,1.98,1.77,1.99,
01/03/2014,MIDWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,499,1,0.99,1.69,
01/03/2014,MIDWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,535,2.2,1.49,2.99,
01/03/2014,MIDWEST U.S.,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,28,1.64,0.99,2,
01/03/2014,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,944,2.17,0.99,2.5,
01/03/2014,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,463,2.16,1.49,2.5,
01/03/2014,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,36,2.81,2.5,2.99,
01/03/2014,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,286,3,2.99,3,
01/03/2014,MIDWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,144,1.31,0.69,1.99,
01/03/2014,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,,,,per pound,195,0.63,0.33,0.98,
01/03/2014,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,112,2.49,2.49,2.49,
01/03/2014,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,101,1.62,0.98,1.89,
01/03/2014,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"1,071",1.92,0.99,2.99,
01/03/2014,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,126,1.57,1.25,1.99,
01/03/2014,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,225,2.24,0.99,2.99,
01/03/2014,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,222,2.52,2.5,2.99,
01/03/2014,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,504,1.01,0.5,1.39,
01/03/2014,SOUTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,134,0.49,0.33,0.79,
01/03/2014,SOUTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,Y,,per pound,118,3.99,3.99,3.99,
01/03/2014,SOUTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,533,2.49,2.49,2.49,
01/03/2014,SOUTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,899,2.38,1.98,4.99,
01/03/2014,SOUTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,87,2.99,2.99,2.99,
01/03/2014,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, CHERRY",,Y,,1 pint package,16,2.5,2.5,2.5,
01/03/2014,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,250,1.99,1.5,2.5,
01/03/2014,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,245,2.97,2.5,2.99,
01/03/2014,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,64,2,2,2,
01/03/2014,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,530,0.97,0.33,1.79,
01/03/2014,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,Y,,per pound,8,1.49,1.49,1.49,
01/03/2014,NORTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,7,0.98,0.98,0.98,
01/03/2014,NORTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,298,2.49,2.49,2.49,
01/03/2014,NORTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,510,2.3,1.99,2.98,
01/03/2014,NORTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,29,3.98,3.98,3.99,
01/03/2014,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,29,1.5,1.5,1.5,
01/03/2014,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,60,2.02,1.59,3,
01/03/2014,NORTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,17,2.96,2.29,3,
01/03/2014,NORTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,232,0.97,0.78,1.69,
01/10/2014,NATIONAL,VEGETABLES,TOMATOES,,,,per pound,"2,807",1.11,,,
01/10/2014,NATIONAL,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,Y,,per pound,535,3.67,,,
01/10/2014,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,"2,177",1.55,,,
01/10/2014,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,796,2.33,,,
01/10/2014,NATIONAL,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"3,346",2.32,,,
01/10/2014,NATIONAL,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,285,3.1,,,
01/10/2014,NATIONAL,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,148,2.36,,,
01/10/2014,NATIONAL,VEGETABLES,"TOMATOES, CHERRY",,Y,,1 pint package,118,1.99,,,
01/10/2014,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"3,139",1.83,,,
01/10/2014,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,599,2.38,,,
01/10/2014,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,"1,230",3.18,,,
01/10/2014,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,794,2.34,,,
01/10/2014,NATIONAL,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,"3,262",1.2,,,
01/10/2014,NATIONAL,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,Y,,per pound,20,1.49,,,
01/10/2014,NORTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,362,1.04,0.79,1.99,
01/10/2014,NORTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,501,1.86,0.79,2.99,
01/10/2014,NORTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"1,106",2.57,1.99,2.99,
01/10/2014,NORTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,249,2.99,2.99,2.99,
01/10/2014,NORTHEAST U.S.,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,128,2.5,2.5,2.5,
01/10/2014,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"1,189",1.84,0.99,2.5,
01/10/2014,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,153,2.99,2.99,2.99,
01/10/2014,NORTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,250,1.99,1.99,1.99,
01/10/2014,NORTHEAST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,242,1.56,0.98,2.29,
01/10/2014,SOUTHEAST U.S.,VEGETABLES,TOMATOES,,,,per pound,"1,346",1.07,0.96,1.79,
01/10/2014,SOUTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,689,1.31,0.99,1.99,
01/10/2014,SOUTHEAST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,106,2.69,2.69,2.69,
01/10/2014,SOUTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,358,2.58,1.29,2.99,
01/10/2014,SOUTHEAST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,8,2.99,2.99,2.99,
01/10/2014,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"1,198",1.9,1.38,3.49,
01/10/2014,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,398,3.68,2.5,4.59,
01/10/2014,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,228,1.99,1.99,1.99,
01/10/2014,SOUTHEAST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,"1,231",1.37,0.99,1.99,
01/10/2014,MIDWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,209,1.35,0.49,1.99,
01/10/2014,MIDWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,182,2.41,1.68,2.49,
01/10/2014,MIDWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,593,1.1,0.99,1.99,
01/10/2014,MIDWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,328,2.37,1.69,2.49,
01/10/2014,MIDWEST U.S.,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,20,1.5,1.5,1.5,
01/10/2014,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,312,1.73,1.5,2.5,
01/10/2014,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,242,2.22,1.99,2.5,
01/10/2014,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,122,2.91,2.5,3,
01/10/2014,MIDWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,10 oz package,96,2.99,2.99,2.99,
01/10/2014,MIDWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,231,1.49,0.59,1.99,
01/10/2014,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,,,,per pound,505,1.03,0.33,1.59,
01/10/2014,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,61,1.58,1.49,1.68,
01/10/2014,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,157,1.89,1.29,2.49,
01/10/2014,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,890,1.76,0.99,2.79,
01/10/2014,SOUTH CENTRAL U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,12,3.49,3.49,3.49,
01/10/2014,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,63,1.5,1.5,1.5,
01/10/2014,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,336,2.47,1.99,3.29,
01/10/2014,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,265,2.87,2.5,2.99,
01/10/2014,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,299,1,0.34,1.29,
01/10/2014,SOUTH CENTRAL U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,Y,,per pound,12,1.49,1.49,1.49,
01/10/2014,SOUTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,347,1.32,0.33,1.99,
01/10/2014,SOUTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,Y,,per pound,237,3.99,3.99,3.99,
01/10/2014,SOUTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,237,2.49,2.49,2.49,
01/10/2014,SOUTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,447,2.32,1.99,2.49,
01/10/2014,SOUTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,657,2.48,1.99,2.49,
01/10/2014,SOUTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,8,4.99,4.99,4.99,
01/10/2014,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, CHERRY",,Y,,1 pint package,118,1.99,1.99,1.99,
01/10/2014,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,377,1.74,0.99,2,
01/10/2014,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, GRAPE TYPE",,Y,,1 pint package,292,3,2,3.99,
01/10/2014,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,"1,117",0.94,0.33,1.49,
01/10/2014,SOUTHWEST U.S.,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,Y,,per pound,8,1.49,1.49,1.49,
01/10/2014,NORTHWEST U.S.,VEGETABLES,TOMATOES,,,,per pound,38,0.98,0.98,0.98,
01/10/2014,NORTHWEST U.S.,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,Y,,per pound,298,3.41,3.29,3.49,
01/10/2014,NORTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,7,2.98,2.98,2.98,
01/10/2014,NORTHWEST U.S.,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",Y,Greenhouse,per pound,8,3.99,3.99,3.99,
